customer_id,recency,frequency,monetary value,R_value,F_value,M_value,RFM score,customer loyalty,customer_title,Age,Age class
332,263,2,239.35,1,1,1,111,a) poor,k) Lost customer,43.0,50.0
333,22,7,3320.1,3,3,3,333,c) good,e) Potential customer,57.0,60.0
334,56,6,2127.59,2,3,2,232,b) avarage,g) losing customer,23.0,30.0
335,24,2,456.99,3,1,1,311,b) avarage,f) first time buyer,39.0,40.0
336,82,5,2598.16,2,2,2,222,b) avarage,h) Could be lost,42.0,50.0
337,37,6,3388.8199999999997,3,3,3,333,c) good,e) Potential customer,42.0,50.0
338,10,7,2343.71,4,3,2,432,d) excellent,c) Becoming loyal,64.0,70.0
339,58,5,4327.24,2,2,4,224,b) avarage,g) losing customer,41.0,50.0
340,30,8,2781.3599999999997,3,4,2,342,c) good,e) Potential customer,48.0,50.0
341,134,2,955.08,1,1,1,111,a) poor,k) Lost customer,45.0,50.0
342,93,4,667.15,1,1,1,111,a) poor,k) Lost customer,35.0,40.0
343,133,8,3914.16,1,4,3,143,a) poor,i) On the brink of losing customer,64.0,70.0
344,8,9,8101.26,4,4,4,444,d) excellent,a) most loyal customer,49.0,50.0
345,19,7,3971.4599999999996,3,3,3,333,c) good,e) Potential customer,33.0,40.0
346,12,9,6420.7,4,4,4,444,d) excellent,a) most loyal customer,41.0,50.0
347,59,7,8326.369999999999,2,3,4,234,b) avarage,g) losing customer,57.0,60.0
348,125,6,2071.99,1,3,2,132,a) poor,i) On the brink of losing customer,42.0,50.0
349,166,5,1669.2600000000002,1,2,1,121,a) poor,j)Evasive Customer ,41.0,50.0
350,4,6,1008.71,4,3,1,431,d) excellent,c) Becoming loyal,44.0,50.0
351,11,2,1438.62,4,1,1,411,c) good,d) Recent customer,22.0,30.0
352,25,6,4404.4,3,3,4,334,c) good,e) Potential customer,42.0,50.0
353,23,11,6792.829999999999,3,4,4,344,c) good,d) Recent customer,41.0,50.0
354,67,6,3101.72,2,3,3,233,b) avarage,g) losing customer,41.0,50.0
355,45,5,2662.75,2,2,2,222,b) avarage,h) Could be lost,43.0,50.0
356,61,5,2358.0,2,2,2,222,b) avarage,h) Could be lost,47.0,50.0
357,15,8,4455.49,4,4,4,444,d) excellent,a) most loyal customer,53.0,60.0
358,70,2,1405.99,2,1,1,211,a) poor,i) On the brink of losing customer,36.0,40.0
359,8,10,2921.76,4,4,3,443,d) excellent,b) very loyal customer,63.0,70.0
360,8,5,5070.23,4,2,4,424,d) excellent,c) Becoming loyal,66.0,70.0
361,146,7,3428.15,1,3,3,133,a) poor,i) On the brink of losing customer,23.0,30.0
362,0,5,1473.04,4,2,1,421,d) excellent,c) Becoming loyal,47.0,50.0
363,14,6,9458.17,4,3,4,434,d) excellent,b) very loyal customer,34.0,40.0
364,11,6,3329.97,4,3,3,433,d) excellent,b) very loyal customer,45.0,50.0
365,50,7,4724.04,2,3,4,234,b) avarage,g) losing customer,46.0,50.0
366,115,6,2692.7,1,3,2,132,a) poor,i) On the brink of losing customer,67.0,70.0
367,43,6,3634.45,3,3,3,333,c) good,e) Potential customer,37.0,40.0
368,13,9,3939.73,4,4,3,443,d) excellent,b) very loyal customer,35.0,40.0
369,101,8,3931.7700000000004,1,4,3,143,a) poor,i) On the brink of losing customer,30.0,30.0
370,111,7,3290.2599999999998,1,3,3,133,a) poor,i) On the brink of losing customer,23.0,30.0
371,9,5,5004.52,4,2,4,424,d) excellent,c) Becoming loyal,68.0,70.0
372,31,8,2598.13,3,4,2,342,c) good,e) Potential customer,34.0,40.0
373,223,1,1103.43,1,1,1,111,a) poor,k) Lost customer,21.0,30.0
374,13,6,5271.75,4,3,4,434,d) excellent,b) very loyal customer,30.0,30.0
375,91,4,488.0,1,1,1,111,a) poor,k) Lost customer,45.0,50.0
376,43,3,368.16999999999996,3,1,1,311,b) avarage,f) first time buyer,55.0,60.0
377,6,12,4276.97,4,4,4,444,d) excellent,a) most loyal customer,23.0,30.0
378,124,7,3236.3199999999997,1,3,3,133,a) poor,i) On the brink of losing customer,48.0,50.0
379,145,2,640.93,1,1,1,111,a) poor,k) Lost customer,42.0,50.0
380,35,8,6196.16,3,4,4,344,c) good,d) Recent customer,66.0,70.0
381,2,8,4534.240000000001,4,4,4,444,d) excellent,a) most loyal customer,25.0,30.0
382,35,7,1657.4499999999998,3,3,1,331,c) good,e) Potential customer,36.0,40.0
383,51,3,987.49,2,1,1,211,a) poor,i) On the brink of losing customer,44.0,50.0
384,85,5,2917.5899999999997,2,2,3,223,b) avarage,h) Could be lost,46.0,50.0
385,78,9,5220.52,2,4,4,244,b) avarage,g) losing customer,56.0,60.0
386,66,5,2415.9700000000003,2,2,2,222,b) avarage,h) Could be lost,31.0,40.0
387,31,3,3417.7799999999997,3,1,3,313,c) good,f) first time buyer,45.0,50.0
388,55,3,1834.03,2,1,2,212,b) avarage,h) Could be lost,56.0,60.0
389,113,6,2123.26,1,3,2,132,a) poor,i) On the brink of losing customer,47.0,50.0
390,76,5,1101.34,2,2,1,221,b) avarage,h) Could be lost,24.0,30.0
391,56,4,1315.06,2,1,1,211,a) poor,i) On the brink of losing customer,52.0,60.0
392,101,7,5025.31,1,3,4,134,a) poor,i) On the brink of losing customer,44.0,50.0
393,146,2,866.58,1,1,1,111,a) poor,k) Lost customer,66.0,70.0
394,45,8,5445.46,2,4,4,244,b) avarage,g) losing customer,45.0,50.0
395,30,7,4597.74,3,3,4,334,c) good,e) Potential customer,45.0,50.0
396,29,6,4647.13,3,3,4,334,c) good,e) Potential customer,55.0,60.0
397,45,5,2618.0,2,2,2,222,b) avarage,h) Could be lost,41.0,50.0
398,12,7,938.5000000000001,4,3,1,431,d) excellent,c) Becoming loyal,53.0,60.0
399,93,5,4610.64,1,2,4,124,a) poor,i) On the brink of losing customer,46.0,50.0
400,134,5,2688.92,1,2,2,122,a) poor,j)Evasive Customer ,60.0,60.0
401,29,7,3643.0299999999997,3,3,3,333,c) good,e) Potential customer,35.0,40.0
402,56,6,4965.429999999999,2,3,4,234,b) avarage,g) losing customer,45.0,50.0
403,56,6,3653.6899999999996,2,3,3,233,b) avarage,g) losing customer,46.0,50.0
404,18,9,4965.7,3,4,4,344,c) good,d) Recent customer,26.0,30.0
405,14,6,3338.3399999999997,4,3,3,433,d) excellent,b) very loyal customer,50.0,50.0
406,106,6,3486.14,1,3,3,133,a) poor,i) On the brink of losing customer,35.0,40.0
407,9,9,4096.0599999999995,4,4,3,443,d) excellent,b) very loyal customer,42.0,50.0
408,17,5,3082.2799999999997,4,2,3,423,d) excellent,c) Becoming loyal,30.0,30.0
409,13,4,2267.84,4,1,2,412,d) excellent,d) Recent customer,44.0,50.0
410,6,7,2177.9300000000003,4,3,2,432,d) excellent,c) Becoming loyal,31.0,40.0
411,187,5,2553.83,1,2,2,122,a) poor,j)Evasive Customer ,45.0,50.0
412,27,3,1055.03,3,1,1,311,b) avarage,f) first time buyer,62.0,70.0
413,167,5,3822.8,1,2,3,123,a) poor,j)Evasive Customer ,64.0,70.0
414,47,6,2304.56,2,3,2,232,b) avarage,g) losing customer,46.0,50.0
415,248,2,1490.77,1,1,1,111,a) poor,k) Lost customer,67.0,70.0
416,88,4,2348.41,1,1,2,112,a) poor,j)Evasive Customer ,25.0,30.0
417,70,7,3807.6400000000003,2,3,3,233,b) avarage,g) losing customer,51.0,60.0
418,28,6,3325.13,3,3,3,333,c) good,e) Potential customer,63.0,70.0
419,14,7,5027.370000000001,4,3,4,434,d) excellent,b) very loyal customer,41.0,50.0
420,59,10,3652.17,2,4,3,243,b) avarage,g) losing customer,64.0,70.0
421,56,6,3952.15,2,3,3,233,b) avarage,g) losing customer,23.0,30.0
422,133,4,2390.84,1,1,2,112,a) poor,j)Evasive Customer ,20.0,20.0
423,141,5,1589.82,1,2,1,121,a) poor,j)Evasive Customer ,65.0,70.0
424,74,6,4053.59,2,3,3,233,b) avarage,g) losing customer,44.0,50.0
425,25,7,7388.6,3,3,4,334,c) good,e) Potential customer,68.0,70.0
426,59,9,6933.15,2,4,4,244,b) avarage,g) losing customer,50.0,50.0
427,109,4,2515.68,1,1,2,112,a) poor,j)Evasive Customer ,25.0,30.0
428,51,8,3355.11,2,4,3,243,b) avarage,g) losing customer,45.0,50.0
429,18,7,2356.83,3,3,2,332,c) good,e) Potential customer,43.0,50.0
430,65,6,5625.17,2,3,4,234,b) avarage,g) losing customer,49.0,50.0
431,138,1,1215.34,1,1,1,111,a) poor,k) Lost customer,66.0,70.0
432,21,8,5110.17,3,4,4,344,c) good,d) Recent customer,31.0,40.0
433,15,8,3244.19,4,4,3,443,d) excellent,b) very loyal customer,57.0,60.0
434,297,2,1027.8899999999999,1,1,1,111,a) poor,k) Lost customer,27.0,30.0
435,102,4,4727.750000000001,1,1,4,114,a) poor,j)Evasive Customer ,22.0,30.0
436,50,3,2124.71,2,1,2,212,b) avarage,h) Could be lost,64.0,70.0
437,48,6,3045.5999999999995,2,3,3,233,b) avarage,g) losing customer,45.0,50.0
438,51,8,7692.389999999999,2,4,4,244,b) avarage,g) losing customer,32.0,40.0
439,99,6,2750.24,1,3,2,132,a) poor,i) On the brink of losing customer,47.0,50.0
440,11,8,2481.1899999999996,4,4,2,442,d) excellent,b) very loyal customer,44.0,50.0
441,62,3,1750.76,2,1,1,211,a) poor,i) On the brink of losing customer,47.0,50.0
442,13,7,2789.25,4,3,2,432,d) excellent,c) Becoming loyal,21.0,30.0
443,205,6,3171.1400000000003,1,3,3,133,a) poor,i) On the brink of losing customer,50.0,50.0
444,45,7,3807.46,2,3,3,233,b) avarage,g) losing customer,55.0,60.0
445,24,11,8081.860000000001,3,4,4,344,c) good,d) Recent customer,37.0,40.0
446,52,8,5363.3,2,4,4,244,b) avarage,g) losing customer,44.0,50.0
447,0,6,2781.88,4,3,2,432,d) excellent,c) Becoming loyal,21.0,30.0
448,188,4,2413.08,1,1,2,112,a) poor,j)Evasive Customer ,27.0,30.0
449,133,6,3292.3999999999996,1,3,3,133,a) poor,i) On the brink of losing customer,47.0,50.0
450,82,3,2440.73,2,1,2,212,b) avarage,h) Could be lost,47.0,50.0
451,66,6,2560.37,2,3,2,232,b) avarage,g) losing customer,,
452,24,5,1561.59,3,2,1,321,c) good,f) first time buyer,62.0,70.0
453,41,8,2292.05,3,4,2,342,c) good,e) Potential customer,,
454,49,7,4738.75,2,3,4,234,b) avarage,g) losing customer,,
455,67,3,1600.9,2,1,1,211,a) poor,i) On the brink of losing customer,31.0,40.0
456,88,5,2183.1,1,2,2,122,a) poor,j)Evasive Customer ,46.0,50.0
457,115,5,3680.3399999999997,1,2,3,123,a) poor,j)Evasive Customer ,41.0,50.0
458,26,5,1247.24,3,2,1,321,c) good,f) first time buyer,53.0,60.0
459,38,5,2402.4,3,2,2,322,c) good,f) first time buyer,36.0,40.0
460,17,4,2017.66,4,1,2,412,d) excellent,d) Recent customer,36.0,40.0
461,20,8,5722.38,3,4,4,344,c) good,d) Recent customer,42.0,50.0
462,142,6,3600.2599999999998,1,3,3,133,a) poor,i) On the brink of losing customer,62.0,70.0
463,67,6,3501.72,2,3,3,233,b) avarage,g) losing customer,60.0,60.0
464,9,6,2102.9900000000002,4,3,2,432,d) excellent,c) Becoming loyal,64.0,70.0
465,4,6,3488.79,4,3,3,433,d) excellent,b) very loyal customer,46.0,50.0
466,40,7,2813.6600000000003,3,3,2,332,c) good,e) Potential customer,31.0,40.0
467,169,6,3850.3199999999993,1,3,3,133,a) poor,i) On the brink of losing customer,68.0,70.0
468,94,6,4063.59,1,3,3,133,a) poor,i) On the brink of losing customer,48.0,50.0
469,101,10,4177.21,1,4,4,144,a) poor,i) On the brink of losing customer,26.0,30.0
470,9,7,1890.57,4,3,2,432,d) excellent,c) Becoming loyal,20.0,20.0
471,48,6,3918.1099999999997,2,3,3,233,b) avarage,g) losing customer,66.0,70.0
472,49,5,3309.79,2,2,3,223,b) avarage,h) Could be lost,31.0,40.0
473,115,9,8364.66,1,4,4,144,a) poor,i) On the brink of losing customer,45.0,50.0
474,97,2,1520.73,1,1,1,111,a) poor,k) Lost customer,39.0,40.0
475,24,7,2907.2799999999997,3,3,3,333,c) good,e) Potential customer,25.0,30.0
476,9,4,1353.6100000000001,4,1,1,411,c) good,d) Recent customer,33.0,40.0
477,35,5,3375.0600000000004,3,2,3,323,c) good,e) Potential customer,61.0,70.0
478,3,9,3320.21,4,4,3,443,d) excellent,b) very loyal customer,61.0,70.0
479,76,9,3335.2000000000003,2,4,3,243,b) avarage,g) losing customer,28.0,30.0
480,17,2,644.02,4,1,1,411,c) good,d) Recent customer,,
481,14,2,1617.2099999999998,4,1,1,411,c) good,d) Recent customer,31.0,40.0
482,75,10,5887.200000000001,2,4,4,244,b) avarage,g) losing customer,59.0,60.0
483,40,7,2307.78,3,3,2,332,c) good,e) Potential customer,49.0,50.0
484,19,4,1600.54,3,1,1,311,b) avarage,f) first time buyer,48.0,50.0
485,14,6,2715.28,4,3,2,432,d) excellent,c) Becoming loyal,47.0,50.0
486,91,5,4915.77,1,2,4,124,a) poor,i) On the brink of losing customer,66.0,70.0
487,139,2,687.51,1,1,1,111,a) poor,k) Lost customer,42.0,50.0
488,27,6,1043.64,3,3,1,331,c) good,e) Potential customer,41.0,50.0
489,124,5,2073.68,1,2,2,122,a) poor,j)Evasive Customer ,51.0,60.0
490,53,9,4593.009999999999,2,4,4,244,b) avarage,g) losing customer,30.0,30.0
491,68,7,2735.7099999999996,2,3,2,232,b) avarage,g) losing customer,46.0,50.0
492,89,4,2707.8999999999996,1,1,2,112,a) poor,j)Evasive Customer ,46.0,50.0
493,75,3,151.94,2,1,1,211,a) poor,i) On the brink of losing customer,61.0,70.0
494,133,2,784.4300000000001,1,1,1,111,a) poor,k) Lost customer,47.0,50.0
495,128,6,4087.04,1,3,3,133,a) poor,i) On the brink of losing customer,63.0,70.0
496,45,4,1310.77,2,1,1,211,a) poor,i) On the brink of losing customer,46.0,50.0
497,59,4,1061.48,2,1,1,211,a) poor,i) On the brink of losing customer,47.0,50.0
498,7,7,4982.41,4,3,4,434,d) excellent,b) very loyal customer,44.0,50.0
499,55,11,4043.5799999999995,2,4,3,243,b) avarage,g) losing customer,61.0,70.0
500,24,8,3977.81,3,4,3,343,c) good,e) Potential customer,29.0,30.0
501,128,4,1392.5900000000001,1,1,1,111,a) poor,k) Lost customer,44.0,50.0
502,131,5,2959.58,1,2,3,123,a) poor,j)Evasive Customer ,51.0,60.0
503,83,3,1280.6399999999999,2,1,1,211,a) poor,i) On the brink of losing customer,33.0,40.0
504,136,8,2714.76,1,4,2,142,a) poor,i) On the brink of losing customer,27.0,30.0
505,14,5,3369.4700000000003,4,2,3,423,d) excellent,c) Becoming loyal,56.0,60.0
506,56,10,6985.24,2,4,4,244,b) avarage,g) losing customer,37.0,40.0
507,36,7,4290.7699999999995,3,3,4,334,c) good,e) Potential customer,51.0,60.0
508,155,6,3533.3600000000006,1,3,3,133,a) poor,i) On the brink of losing customer,51.0,60.0
509,89,6,4389.7300000000005,1,3,4,134,a) poor,i) On the brink of losing customer,43.0,50.0
510,59,2,1694.5900000000001,2,1,1,211,a) poor,i) On the brink of losing customer,30.0,30.0
511,11,4,1152.6299999999999,4,1,1,411,c) good,d) Recent customer,40.0,40.0
512,95,4,1136.3400000000001,1,1,1,111,a) poor,k) Lost customer,67.0,70.0
513,14,5,4222.139999999999,4,2,4,424,d) excellent,c) Becoming loyal,,
514,123,5,2144.29,1,2,2,122,a) poor,j)Evasive Customer ,26.0,30.0
515,14,9,6986.24,4,4,4,444,d) excellent,a) most loyal customer,33.0,40.0
516,19,10,4722.21,3,4,4,344,c) good,d) Recent customer,64.0,70.0
517,10,6,2632.16,4,3,2,432,d) excellent,c) Becoming loyal,36.0,40.0
518,261,3,938.25,1,1,1,111,a) poor,k) Lost customer,31.0,40.0
519,55,4,2326.39,2,1,2,212,b) avarage,h) Could be lost,22.0,30.0
520,16,5,819.26,4,2,1,421,d) excellent,c) Becoming loyal,57.0,60.0
521,154,2,624.9000000000001,1,1,1,111,a) poor,k) Lost customer,43.0,50.0
522,41,4,1663.83,3,1,1,311,b) avarage,f) first time buyer,46.0,50.0
523,18,6,2795.77,3,3,2,332,c) good,e) Potential customer,47.0,50.0
524,138,7,2024.5300000000002,1,3,2,132,a) poor,i) On the brink of losing customer,59.0,60.0
525,119,8,3584.83,1,4,3,143,a) poor,i) On the brink of losing customer,41.0,50.0
526,154,3,1111.55,1,1,1,111,a) poor,k) Lost customer,,
527,43,2,1694.76,3,1,1,311,b) avarage,f) first time buyer,31.0,40.0
528,134,6,4150.06,1,3,3,133,a) poor,i) On the brink of losing customer,43.0,50.0
529,12,6,2339.14,4,3,2,432,d) excellent,c) Becoming loyal,33.0,40.0
530,162,3,1751.3500000000001,1,1,1,111,a) poor,k) Lost customer,47.0,50.0
531,61,5,1761.46,2,2,1,221,b) avarage,h) Could be lost,28.0,30.0
532,28,6,3920.83,3,3,3,333,c) good,e) Potential customer,61.0,70.0
533,2,6,5387.05,4,3,4,434,d) excellent,b) very loyal customer,40.0,40.0
534,6,8,4809.950000000001,4,4,4,444,d) excellent,a) most loyal customer,67.0,70.0
535,73,2,1261.57,2,1,1,211,a) poor,i) On the brink of losing customer,29.0,30.0
536,32,4,3662.3,3,1,3,313,c) good,f) first time buyer,63.0,70.0
537,49,3,825.73,2,1,1,211,a) poor,i) On the brink of losing customer,33.0,40.0
538,4,6,5619.99,4,3,4,434,d) excellent,b) very loyal customer,65.0,70.0
539,36,8,1676.4299999999998,3,4,1,341,c) good,e) Potential customer,46.0,50.0
540,79,6,1821.0299999999997,2,3,1,231,b) avarage,g) losing customer,21.0,30.0
541,137,5,2755.28,1,2,2,122,a) poor,j)Evasive Customer ,56.0,60.0
542,38,6,2098.52,3,3,2,332,c) good,e) Potential customer,55.0,60.0
543,0,5,1924.15,4,2,2,422,d) excellent,c) Becoming loyal,49.0,50.0
544,173,4,2246.42,1,1,2,112,a) poor,j)Evasive Customer ,31.0,40.0
545,6,6,5665.79,4,3,4,434,d) excellent,b) very loyal customer,44.0,50.0
546,37,5,4449.53,3,2,4,324,c) good,e) Potential customer,41.0,50.0
547,74,6,2901.1900000000005,2,3,3,233,b) avarage,g) losing customer,26.0,30.0
548,10,7,4223.29,4,3,4,434,d) excellent,b) very loyal customer,,
549,40,8,3751.7500000000005,3,4,3,343,c) good,e) Potential customer,37.0,40.0
550,14,5,1437.72,4,2,1,421,d) excellent,c) Becoming loyal,45.0,50.0
551,152,4,2850.0,1,1,3,113,a) poor,j)Evasive Customer ,34.0,40.0
552,159,4,1577.6999999999998,1,1,1,111,a) poor,k) Lost customer,43.0,50.0
553,19,6,2566.27,3,3,2,332,c) good,e) Potential customer,42.0,50.0
554,38,3,1670.6699999999998,3,1,1,311,b) avarage,f) first time buyer,67.0,70.0
555,165,4,3505.63,1,1,3,113,a) poor,j)Evasive Customer ,51.0,60.0
556,9,5,3985.03,4,2,3,423,d) excellent,c) Becoming loyal,64.0,70.0
557,181,2,830.3100000000001,1,1,1,111,a) poor,k) Lost customer,61.0,70.0
558,35,7,3513.0200000000004,3,3,3,333,c) good,e) Potential customer,49.0,50.0
559,6,4,1824.48,4,1,1,411,c) good,d) Recent customer,34.0,40.0
560,41,6,3583.46,3,3,3,333,c) good,e) Potential customer,68.0,70.0
561,28,6,2891.59,3,3,3,333,c) good,e) Potential customer,44.0,50.0
562,36,5,2125.0099999999998,3,2,2,322,c) good,f) first time buyer,52.0,60.0
563,33,7,1931.13,3,3,2,332,c) good,e) Potential customer,47.0,50.0
564,11,6,2143.3900000000003,4,3,2,432,d) excellent,c) Becoming loyal,39.0,40.0
565,104,10,7079.070000000001,1,4,4,144,a) poor,i) On the brink of losing customer,63.0,70.0
566,52,3,2145.56,2,1,2,212,b) avarage,h) Could be lost,43.0,50.0
567,60,4,439.57,2,1,1,211,a) poor,i) On the brink of losing customer,56.0,60.0
568,91,7,1258.1,1,3,1,131,a) poor,i) On the brink of losing customer,64.0,70.0
569,98,4,6084.14,1,1,4,114,a) poor,j)Evasive Customer ,46.0,50.0
570,35,6,3446.07,3,3,3,333,c) good,e) Potential customer,44.0,50.0
571,72,3,2284.98,2,1,2,212,b) avarage,h) Could be lost,64.0,70.0
572,13,6,2600.44,4,3,2,432,d) excellent,c) Becoming loyal,55.0,60.0
573,105,2,1618.83,1,1,1,111,a) poor,k) Lost customer,28.0,30.0
574,277,4,2172.4100000000003,1,1,2,112,a) poor,j)Evasive Customer ,31.0,40.0
575,248,2,714.24,1,1,1,111,a) poor,k) Lost customer,65.0,70.0
576,7,6,4580.35,4,3,4,434,d) excellent,b) very loyal customer,45.0,50.0
577,2,11,4242.34,4,4,4,444,d) excellent,a) most loyal customer,65.0,70.0
578,199,7,2754.81,1,3,2,132,a) poor,i) On the brink of losing customer,27.0,30.0
579,52,9,4204.6,2,4,4,244,b) avarage,g) losing customer,47.0,50.0
580,24,5,2185.5099999999998,3,2,2,322,c) good,f) first time buyer,47.0,50.0
581,53,4,2223.55,2,1,2,212,b) avarage,h) Could be lost,53.0,60.0
582,149,4,2744.6,1,1,2,112,a) poor,j)Evasive Customer ,,
583,31,4,2258.19,3,1,2,312,c) good,f) first time buyer,36.0,40.0
584,132,4,1270.21,1,1,1,111,a) poor,k) Lost customer,26.0,30.0
585,97,7,2991.8599999999997,1,3,3,133,a) poor,i) On the brink of losing customer,44.0,50.0
586,90,3,2562.4700000000003,1,1,2,112,a) poor,j)Evasive Customer ,23.0,30.0
587,53,6,3293.3799999999997,2,3,3,233,b) avarage,g) losing customer,56.0,60.0
588,19,5,3603.85,3,2,3,323,c) good,e) Potential customer,59.0,60.0
589,10,3,1397.9,4,1,1,411,c) good,d) Recent customer,27.0,30.0
590,43,12,6629.57,3,4,4,344,c) good,d) Recent customer,33.0,40.0
591,221,2,484.96000000000004,1,1,1,111,a) poor,k) Lost customer,48.0,50.0
592,199,4,1071.53,1,1,1,111,a) poor,k) Lost customer,29.0,30.0
593,1,6,3493.8,4,3,3,433,d) excellent,b) very loyal customer,38.0,40.0
594,33,9,6630.72,3,4,4,344,c) good,d) Recent customer,42.0,50.0
595,184,3,2011.1599999999999,1,1,2,112,a) poor,j)Evasive Customer ,48.0,50.0
596,85,3,3836.34,2,1,3,213,b) avarage,h) Could be lost,53.0,60.0
597,61,5,1830.3899999999999,2,2,2,222,b) avarage,h) Could be lost,67.0,70.0
598,131,7,3535.5600000000004,1,3,3,133,a) poor,i) On the brink of losing customer,55.0,60.0
599,115,5,4319.139999999999,1,2,4,124,a) poor,i) On the brink of losing customer,,
600,206,3,1854.7800000000002,1,1,2,112,a) poor,j)Evasive Customer ,47.0,50.0
601,58,5,1423.44,2,2,1,221,b) avarage,h) Could be lost,30.0,30.0
602,77,5,2568.7599999999998,2,2,2,222,b) avarage,h) Could be lost,30.0,30.0
603,49,7,3148.1000000000004,2,3,3,233,b) avarage,g) losing customer,35.0,40.0
604,69,6,4661.96,2,3,4,234,b) avarage,g) losing customer,23.0,30.0
605,2,8,5025.64,4,4,4,444,d) excellent,a) most loyal customer,50.0,50.0
606,55,6,2488.5299999999997,2,3,2,232,b) avarage,g) losing customer,33.0,40.0
607,58,9,6998.390000000001,2,4,4,244,b) avarage,g) losing customer,45.0,50.0
608,85,8,4050.1099999999997,2,4,3,243,b) avarage,g) losing customer,41.0,50.0
609,36,4,2168.73,3,1,2,312,c) good,f) first time buyer,22.0,30.0
610,46,9,3399.91,2,4,3,243,b) avarage,g) losing customer,64.0,70.0
611,3,8,3500.44,4,4,3,443,d) excellent,b) very loyal customer,35.0,40.0
612,87,4,706.5600000000001,2,1,1,211,a) poor,i) On the brink of losing customer,59.0,60.0
613,3,6,2098.5899999999997,4,3,2,432,d) excellent,c) Becoming loyal,32.0,40.0
614,18,9,6120.46,3,4,4,344,c) good,d) Recent customer,26.0,30.0
615,42,4,3620.88,3,1,3,313,c) good,f) first time buyer,65.0,70.0
616,92,4,1696.0,1,1,1,111,a) poor,k) Lost customer,27.0,30.0
617,20,4,2313.4300000000003,3,1,2,312,c) good,f) first time buyer,62.0,70.0
618,308,2,1202.39,1,1,1,111,a) poor,k) Lost customer,60.0,60.0
619,65,7,3378.35,2,3,3,233,b) avarage,g) losing customer,44.0,50.0
620,103,8,1981.3000000000002,1,4,2,142,a) poor,i) On the brink of losing customer,49.0,50.0
621,2,9,6126.81,4,4,4,444,d) excellent,a) most loyal customer,57.0,60.0
622,266,3,1627.69,1,1,1,111,a) poor,k) Lost customer,53.0,60.0
623,93,3,1636.8899999999999,1,1,1,111,a) poor,k) Lost customer,34.0,40.0
624,90,3,3352.8900000000003,1,1,3,113,a) poor,j)Evasive Customer ,46.0,50.0
625,16,6,2326.08,4,3,2,432,d) excellent,c) Becoming loyal,47.0,50.0
626,54,9,3437.37,2,4,3,243,b) avarage,g) losing customer,29.0,30.0
627,58,5,4597.27,2,2,4,224,b) avarage,g) losing customer,51.0,60.0
628,54,5,1313.86,2,2,1,221,b) avarage,h) Could be lost,40.0,40.0
